seed,model_name,experiment_id,duplicate_mode,n_train,n_test,accuracy,macro_precision,macro_recall,macro_f1,ham_precision,ham_recall,ham_f1,spam_precision,spam_recall,spam_f1,smishing_precision,smishing_recall,smishing_f1
9,LogisticRegression,combined,overlap_aware,7816,1190,0.9705882352941176,0.9086343405326808,0.9139499067323458,0.9112112231887869,0.9948132780082988,0.9917269906928645,0.9932677369238736,0.8541666666666666,0.845360824742268,0.8497409326424871,0.8769230769230769,0.9047619047619048,0.890625
9,LinearSVC,manual_only,overlap_aware,4759,1190,0.9554621848739496,0.8743888706357431,0.8437539608927364,0.8583568746110624,0.9826707441386341,0.9968976215098242,0.9897330595482546,0.7727272727272727,0.7010309278350515,0.7351351351351352,0.8677685950413223,0.8333333333333334,0.8502024291497976
9,LinearSVC,synthetic_only,overlap_aware,3057,1190,0.1672268907563025,0.23262465670241103,0.588937980690558,0.29818542238487344,0.0,0.0,0.0,0.07931726907630522,0.8144329896907216,0.1445562671546203,0.6185567010309279,0.9523809523809523,0.75
9,LinearSVC,combined,overlap_aware,7816,1190,0.980672268907563,0.9382009144237405,0.9396564566662328,0.9389014180308726,0.9968944099378882,0.9958634953464323,0.9963786859803414,0.8958333333333334,0.8865979381443299,0.8911917098445595,0.921875,0.9365079365079365,0.9291338582677166
10,MultinomialNB,manual_only,overlap_aware,4759,1190,0.9478991596638655,0.8739980531857423,0.7964326624120438,0.8168693638533969,0.9757820383451059,1.0,0.9877425944841676,0.8545454545454545,0.4845360824742268,0.618421052631579,0.7916666666666666,0.9047619047619048,0.8444444444444444
10,MultinomialNB,synthetic_only,overlap_aware,3057,1190,0.16050420168067228,0.11471824262572757,0.5638193421698576,0.18839470176381637,0.0,0.0,0.0,0.10586552217453506,0.7628865979381443,0.18592964824120603,0.23828920570264767,0.9285714285714286,0.37925445705024313
10,MultinomialNB,combined,overlap_aware,7816,1190,0.9596638655462185,0.8802031372889617,0.8530268567635703,0.8615271759161517,0.9907502569373073,0.9968976215098242,0.9938144329896907,0.84,0.6494845360824743,0.7325581395348837,0.8098591549295775,0.9126984126984127,0.8582089552238806
10,LogisticRegression,manual_only,overlap_aware,4759,1190,0.9445378151260504,0.8357978749904649,0.7982894979025001,0.8129432382063961,0.9806714140386572,0.9968976215098242,0.9887179487179487,0.7297297297297297,0.5567010309278351,0.631578947368421,0.7969924812030075,0.8412698412698413,0.8185328185328186
10,LogisticRegression,synthetic_only,overlap_aware,3057,1190,0.16302521008403362,0.28354978354978355,0.5717558501063655,0.32925650401378553,0.0,0.0,0.0,0.07142857142857142,0.7628865979381443,0.13062665489849956,0.7792207792207793,0.9523809523809523,0.8571428571428571
10,LogisticRegression,combined,overlap_aware,7816,1190,0.9647058823529412,0.8834179688170604,0.8814106951986886,0.8817744857214137,0.9958592132505176,0.9948293691830403,0.9953440248318676,0.8111111111111111,0.7525773195876289,0.7807486631016043,0.8432835820895522,0.8968253968253969,0.8692307692307693
