seed,model_name,experiment_id,duplicate_mode,n_train,n_test,accuracy,macro_precision,macro_recall,macro_f1,ham_precision,ham_recall,ham_f1,spam_precision,spam_recall,spam_f1,smishing_precision,smishing_recall,smishing_f1
10,LogisticRegression,synthetic_only,drop_exact_duplicates,4759,1190,0.9663865546218487,0.8994038955158498,0.8812372126799787,0.886507544920028,0.9938080495356038,0.9958634953464323,0.9948347107438017,0.8734177215189873,0.711340206185567,0.7840909090909091,0.8309859154929577,0.9365079365079365,0.8805970149253731
10,LogisticRegression,combined,drop_exact_duplicates,11151,1190,0.9689075630252101,0.8997931281535663,0.8931283379731657,0.8952358348798319,0.9958634953464323,0.9958634953464323,0.9958634953464323,0.8505747126436781,0.7628865979381443,0.8043478260869565,0.8529411764705882,0.9206349206349206,0.8854961832061069
10,LinearSVC,manual_only,drop_exact_duplicates,4759,1190,0.9521008403361344,0.8601614638283787,0.8183603338242514,0.8353906834848907,0.9827235772357723,1.0,0.99128651973347,0.7733333333333333,0.5979381443298969,0.6744186046511628,0.8244274809160306,0.8571428571428571,0.8404669260700389
10,LinearSVC,synthetic_only,drop_exact_duplicates,4759,1190,0.9739495798319328,0.9235832523020889,0.9020989720730656,0.9099599501467522,0.9948506694129763,0.9989658738366081,0.9969040247678018,0.9135802469135802,0.7628865979381443,0.8314606741573034,0.8623188405797102,0.9444444444444444,0.9015151515151515
10,LinearSVC,combined,drop_exact_duplicates,11151,1190,0.9756302521008403,0.9236428736199948,0.9074619538537064,0.9143136582105268,0.995880535530381,1.0,0.9979360165118679,0.8953488372093024,0.7938144329896907,0.8415300546448088,0.8796992481203008,0.9285714285714286,0.9034749034749034
11,MultinomialNB,manual_only,drop_exact_duplicates,4759,1190,0.9512605042016806,0.8748658246111557,0.8109692903507336,0.8309901408284338,0.978744939271255,1.0,0.9892583120204603,0.8387096774193549,0.5360824742268041,0.6540880503144654,0.8071428571428572,0.8968253968253969,0.849624060150376
11,MultinomialNB,synthetic_only,drop_exact_duplicates,4759,1190,0.965546218487395,0.9070743277348864,0.8916775265990076,0.8936837436310641,0.9937759336099585,0.9906928645294726,0.9922320041429311,0.922077922077922,0.7319587628865979,0.8160919540229885,0.8053691275167785,0.9523809523809523,0.8727272727272727
11,MultinomialNB,combined,drop_exact_duplicates,11151,1190,0.980672268907563,0.943315284646554,0.9318911749321455,0.936676079857898,0.9958720330237358,0.9979317476732161,0.996900826446281,0.9318181818181818,0.845360824742268,0.8864864864864865,0.9022556390977443,0.9523809523809523,0.9266409266409267
11,LogisticRegression,manual_only,drop_exact_duplicates,4759,1190,0.9563025210084034,0.8646158335128923,0.8487722339522467,0.8564528530151888,0.9887179487179487,0.9968976215098242,0.9927909371781668,0.7395833333333334,0.7319587628865979,0.7357512953367875,0.865546218487395,0.8174603174603174,0.8408163265306122
11,LogisticRegression,synthetic_only,drop_exact_duplicates,4759,1190,0.9773109243697479,0.9294960836566438,0.9251198287275431,0.9264079408506136,0.9968944099378882,0.9958634953464323,0.9963786859803414,0.9101123595505618,0.8350515463917526,0.8709677419354839,0.8814814814814815,0.9444444444444444,0.9118773946360154
11,LogisticRegression,combined,drop_exact_duplicates,11151,1190,0.9831932773109243,0.9443381400380702,0.9530574524124562,0.9485682960607704,0.9979253112033195,0.9948293691830403,0.9963749352667012,0.8910891089108911,0.9278350515463918,0.9090909090909091,0.944,0.9365079365079365,0.9402390438247012
11,LinearSVC,manual_only,drop_exact_duplicates,4759,1190,0.9571428571428572,0.8684919839409521,0.8452343018063336,0.8564880039073782,0.9877300613496932,0.9989658738366081,0.9933161953727506,0.7582417582417582,0.711340206185567,0.7340425531914894,0.859504132231405,0.8253968253968254,0.8421052631578947
11,LinearSVC,synthetic_only,drop_exact_duplicates,4759,1190,0.9890756302521009,0.9679660496801371,0.960790948290815,0.9639394229162749,0.9979338842975206,0.9989658738366081,0.9984496124031008,0.967032967032967,0.9072164948453608,0.9361702127659575,0.9389312977099237,0.9761904761904762,0.9571984435797666
11,LinearSVC,combined,drop_exact_duplicates,11151,1190,0.9915966386554622,0.9724972000835694,0.9687994327169585,0.9706089160904631,0.9989669421487604,1.0,0.999483204134367,0.9578947368421052,0.9381443298969072,0.9479166666666666,0.9606299212598425,0.9682539682539683,0.9644268774703557
12,MultinomialNB,manual_only,drop_exact_duplicates,4759,1190,0.9495798319327731,0.8721975694027749,0.8094889494371365,0.8280111304895782,0.977710233029382,0.9979317476732161,0.9877175025588536,0.8360655737704918,0.5257731958762887,0.6455696202531646,0.8028169014084507,0.9047619047619048,0.8507462686567164
12,MultinomialNB,synthetic_only,drop_exact_duplicates,4759,1190,0.9689075630252101,0.9095453780418019,0.901540590199318,0.9003901089188839,0.9979188345473465,0.9917269906928645,0.9948132780082988,0.9240506329113924,0.7525773195876289,0.8295454545454546,0.8066666666666666,0.9603174603174603,0.8768115942028986
12,MultinomialNB,combined,drop_exact_duplicates,11151,1190,0.9756302521008403,0.927536231884058,0.9174560530225303,0.9201709260389199,0.9968944099378882,0.9958634953464323,0.9963786859803414,0.9285714285714286,0.8041237113402062,0.861878453038674,0.8571428571428571,0.9523809523809523,0.9022556390977443
